customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2676-CUST2069,Male,0,No,Yes,15,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,84.24,1277.34,No
2677-CUST5276,Female,0,Yes,No,9,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),67.82,647.29,No
2678-CUST5321,Male,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.48,409.61,No
2679-CUST9538,Male,0,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.75,336.95,No
2680-CUST7589,Male,0,No,Yes,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),87.37,972.57,No
2681-CUST1828,Male,0,No,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.09,4537.33,Yes
2682-CUST7019,Female,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),76.16,0.0,No
2683-CUST2686,Male,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,99.36,2623.96,Yes
2684-CUST8464,Female,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.83,1292.54,Yes
2685-CUST5347,Male,0,No,No,11,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,67.66,736.93,No
2686-CUST3698,Male,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),81.27,2361.15,No
2687-CUST7051,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.44,604.09,Yes
2688-CUST7627,Male,0,No,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,925.1,No
2689-CUST4906,Female,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.57,1230.04,No
2690-CUST1623,Female,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,933.96,Yes
2691-CUST1157,Male,1,No,No,36,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,87.02,3121.64,No
2692-CUST9760,Female,0,No,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,1165.91,Yes
2693-CUST6821,Female,0,Yes,Yes,41,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,85.08,3506.41,Yes
2694-CUST6762,Female,0,Yes,No,48,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),81.46,3930.44,Yes
2695-CUST5604,Female,0,Yes,No,3,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),69.18,207.44,No
2696-CUST5639,Female,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.25,1397.82,No
2697-CUST3636,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.49,1098.34,No
2698-CUST5190,Female,0,No,No,71,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.55,3510.93,No
2699-CUST6654,Female,0,No,No,59,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),51.51,3042.56,No
2700-CUST6068,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.89,858.46,No
2701-CUST3969,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,93.33,6587.77,No
2702-CUST4032,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.64,1112.74,No
2703-CUST5212,Male,1,Yes,Yes,3,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,52.14,111.1,Yes
2704-CUST2479,Female,0,No,Yes,21,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),41.36,836.49,No
2705-CUST5455,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Mailed check,76.13,178.61,No
2706-CUST6149,Male,0,Yes,No,46,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,71.66,3270.33,No
2707-CUST3372,Female,0,Yes,No,37,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,57.6,2133.36,Yes
2708-CUST2943,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,69.82,2254.76,No
2709-CUST9265,Female,0,Yes,No,47,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),70.19,3289.57,No
2710-CUST6074,Female,0,Yes,No,64,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),64.59,4109.28,No
2711-CUST4903,Male,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,452.38,No
2712-CUST2442,Female,0,No,No,7,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),49.77,379.59,Yes
2713-CUST4989,Female,0,Yes,No,49,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,86.71,4268.65,Yes
2714-CUST5902,Female,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,21.78,800.89,Yes
2715-CUST1550,Male,0,Yes,No,9,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.68,804.98,Yes
2716-CUST3761,Female,0,No,No,41,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.92,3340.85,No
2717-CUST8970,Male,0,No,No,36,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),83.61,2980.73,Yes
2718-CUST6380,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,468.74,No
2719-CUST1823,Female,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,187.39,Yes
2720-CUST2106,Female,0,No,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,90.65,4321.46,Yes
2721-CUST3219,Male,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.28,293.31,Yes
2722-CUST1361,Female,1,No,Yes,45,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),85.07,3860.85,Yes
2723-CUST7417,Male,0,No,No,34,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.2,1906.78,No
2724-CUST5595,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.73,562.56,No
2725-CUST8620,Female,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),92.32,1014.65,No
2726-CUST3957,Female,0,Yes,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.98,804.69,No
2727-CUST8086,Male,0,No,Yes,65,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,53.82,3487.53,No
2728-CUST7337,Male,0,Yes,No,1,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),76.1,66.17,No
2729-CUST1463,Male,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.95,1331.27,No
2730-CUST2378,Male,0,Yes,Yes,16,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),69.34,1124.59,Yes
2731-CUST8507,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.49,180.83,Yes
2732-CUST6549,Female,0,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.83,381.12,No
2733-CUST8824,Female,1,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,359.1,Yes
2734-CUST8635,Female,0,Yes,No,57,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),75.08,4284.68,No
2735-CUST2795,Female,0,No,No,52,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),93.31,4850.96,Yes
2736-CUST1794,Male,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.08,0.0,Yes
2737-CUST4067,Female,0,Yes,Yes,60,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,91.75,5527.71,Yes
2738-CUST1724,Female,0,No,Yes,30,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.55,2610.62,Yes
2739-CUST2232,Female,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,568.38,Yes
2740-CUST8518,Female,0,No,No,65,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),77.8,5070.36,Yes
2741-CUST1539,Female,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.89,325.03,No
2742-CUST7999,Male,0,Yes,No,52,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),68.36,3530.75,No
2743-CUST1108,Male,0,No,Yes,21,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),62.9,1342.2,No
2744-CUST3071,Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),75.24,1632.46,Yes
2745-CUST5594,Female,1,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),83.79,1170.4,Yes
2746-CUST3419,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.53,1877.19,Yes
2747-CUST2188,Male,0,Yes,Yes,2,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),72.03,153.33,Yes
2748-CUST7540,Female,0,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,337.94,No
2749-CUST8594,Female,1,Yes,Yes,39,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,66.07,2562.14,No
2750-CUST8240,Female,0,No,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,83.17,3174.9,Yes
2751-CUST9241,Male,0,Yes,Yes,71,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,66.58,4689.56,No
2752-CUST4694,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,73.96,1262.51,Yes
2753-CUST1070,Female,0,No,Yes,40,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),59.3,2346.07,No
2754-CUST9683,Female,0,Yes,No,69,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),65.47,4499.89,No
2755-CUST1473,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,101.09,2635.71,Yes
2756-CUST6320,Male,1,Yes,Yes,14,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,67.88,935.33,No
2757-CUST9660,Female,0,Yes,No,36,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,67.19,2441.99,Yes
2758-CUST2460,Female,0,Yes,Yes,57,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),59.07,3381.12,No
2759-CUST5309,Male,0,No,No,4,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,60.66,228.69,No
2760-CUST5242,Female,0,No,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,85.32,6138.53,Yes
2761-CUST7525,Male,1,Yes,No,6,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),59.0,331.93,Yes
2762-CUST2439,Male,0,No,No,40,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),47.8,1921.46,Yes
2763-CUST2028,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),83.63,784.03,No
2764-CUST3897,Male,0,No,Yes,61,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,39.57,2389.87,Yes
2765-CUST6126,Female,0,Yes,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,25.14,632.27,Yes
2766-CUST1722,Female,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,1212.47,No
2767-CUST4400,Male,0,Yes,Yes,23,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),61.12,1380.76,No
2768-CUST4311,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.87,1014.63,No
2769-CUST3874,Male,1,No,Yes,64,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,48.33,3056.95,No
2770-CUST3051,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,57.19,926.26,No
2771-CUST7249,Male,1,Yes,Yes,23,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.98,1487.35,Yes
2772-CUST7690,Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),67.61,1743.35,No
2773-CUST9151,Female,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.81,568.15,Yes
2774-CUST7699,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),70.94,5071.64,No
2775-CUST8446,Female,0,No,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.39,227.99,Yes
2776-CUST9768,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),88.19,133.3,Yes
2777-CUST7487,Male,0,No,Yes,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,85.61,760.08,Yes
2778-CUST9979,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,84.59,2672.91,No
2779-CUST8646,Male,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.05,885.85,Yes
2780-CUST2888,Male,0,No,Yes,58,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.93,2595.12,No
2781-CUST9355,Female,0,No,No,51,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),72.35,3675.66,No
2782-CUST9593,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,77.65,393.25,Yes
2783-CUST3532,Female,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,97.63,115.18,Yes
2784-CUST9544,Female,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,79.59,2226.26,Yes
2785-CUST1672,Female,0,No,No,39,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,51.41,2011.46,No
2786-CUST4153,Female,1,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),84.64,5109.62,No
2787-CUST1264,Male,0,Yes,No,67,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),87.48,5847.2,No
2788-CUST2065,Female,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,74.19,4988.81,No
2789-CUST8134,Female,0,No,No,28,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),61.75,1779.51,Yes
2790-CUST1206,Female,0,Yes,No,61,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),84.45,5187.73,No
2791-CUST6763,Male,0,No,Yes,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.5,5490.09,No
2792-CUST4501,Male,0,No,Yes,40,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.85,4008.56,Yes
2793-CUST6862,Male,1,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,1175.02,No
2794-CUST7215,Female,0,No,No,63,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Mailed check,81.01,5093.95,Yes
2795-CUST9599,Female,0,No,No,62,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,49.56,3071.09,No
2796-CUST3756,Male,0,No,Yes,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,83.42,3916.79,Yes
2797-CUST9470,Female,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.26,352.67,No
2798-CUST8274,Male,0,Yes,Yes,36,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),72.86,2625.89,Yes
2799-CUST2889,Male,0,No,No,63,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),86.31,5427.04,No
2800-CUST8822,Female,0,Yes,No,4,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),62.41,250.88,No
2801-CUST9242,Female,1,No,Yes,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,73.17,2387.0,Yes
2802-CUST6242,Female,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,80.41,3044.91,Yes
2803-CUST5526,Female,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,1214.31,Yes
2804-CUST9515,Male,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),87.54,5343.84,Yes
2805-CUST5013,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,94.39,2197.66,Yes
2806-CUST6959,Male,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,86.09,160.07,Yes
2807-CUST2804,Male,0,No,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,75.32,5267.43,Yes
2808-CUST8845,Male,0,No,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.1,1528.9,Yes
2809-CUST2444,Female,0,Yes,Yes,49,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),84.89,4155.72,Yes
2810-CUST2778,Male,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.62,717.47,No
2811-CUST3538,Male,1,Yes,No,31,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,88.38,2751.12,Yes
2812-CUST8803,Male,0,Yes,No,38,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),56.14,2113.61,No
2813-CUST6336,Female,1,No,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,75.61,604.67,Yes
2814-CUST7120,Female,1,Yes,No,13,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,55.06,673.17,No
2815-CUST6529,Female,0,Yes,No,67,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),56.84,3795.31,Yes
2816-CUST6631,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,71.54,4504.5,No
